timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1577992296753,20,post,200,OK,Thread Group 1-10,text,true,,2513,633,79,79,http://192.168.56.101/group.php,20,0,0
1577992296740,33,get,200,OK,Thread Group 1-3,text,true,,2600,493,79,79,http://192.168.56.101/group.php,33,0,0
1577992296753,24,post,200,OK,Thread Group 1-5,text,true,,2408,694,80,80,http://192.168.56.101/group.php,24,0,0
1577992296749,31,post,200,OK,Thread Group 1-1,text,true,,2408,694,80,80,http://192.168.56.101/group.php,31,0,0
1577992296753,33,get,200,OK,Thread Group 1-9,text,true,,2609,493,81,81,http://192.168.56.101/group.php,33,0,0
1577992296764,29,post,200,OK,Thread Group 1-2,text,true,,2513,633,82,82,http://192.168.56.101/group.php,29,0,0
1577992296749,45,post,200,OK,Thread Group 1-7,text,true,,2408,694,83,83,http://192.168.56.101/group.php,45,0,0
1577992296766,33,get,200,OK,Thread Group 1-8,text,true,,2613,493,83,83,http://192.168.56.101/group.php,33,0,0
1577992296720,80,post,200,OK,Thread Group 1-4,text,true,,2513,633,83,83,http://192.168.56.101/group.php,80,0,0
1577992296773,30,post,200,OK,Thread Group 1-10,text,true,,2408,694,84,84,http://192.168.56.101/group.php,30,0,0
1577992296778,26,get,200,OK,Thread Group 1-5,text,true,,2613,493,84,84,http://192.168.56.101/group.php,26,0,0
1577992296773,32,get,200,OK,Thread Group 1-3,text,true,,2609,493,84,84,http://192.168.56.101/group.php,31,0,0
1577992296780,28,get,200,OK,Thread Group 1-1,text,true,,2617,493,85,85,http://192.168.56.101/group.php,28,0,0
1577992296771,40,get,200,OK,Thread Group 1-11,text,true,,2617,493,86,86,http://192.168.56.101/group.php,40,0,0
1577992296724,91,post,200,OK,Thread Group 1-6,text,true,,2513,633,86,86,http://192.168.56.101/group.php,91,0,0
1577992296793,30,post,200,OK,Thread Group 1-2,text,true,,2408,694,87,87,http://192.168.56.101/group.php,30,0,0
1577992296787,38,post,200,OK,Thread Group 1-9,text,true,,2513,633,87,87,http://192.168.56.101/group.php,38,0,0
1577992296795,32,get,200,OK,Thread Group 1-7,text,true,,2617,493,87,87,http://192.168.56.101/group.php,32,0,0
1577992296805,22,post,200,OK,Thread Group 1-3,text,true,,2513,633,87,87,http://192.168.56.101/group.php,22,0,0
1577992296803,28,get,200,OK,Thread Group 1-10,text,true,,2622,493,88,88,http://192.168.56.101/group.php,28,0,0
1577992296800,39,post,200,OK,Thread Group 1-4,text,true,,2408,694,90,90,http://192.168.56.101/group.php,39,0,0
1577992296816,28,post,200,OK,Thread Group 1-6,text,true,,2408,694,90,90,http://192.168.56.101/group.php,28,0,0
1577992296805,40,get,200,OK,Thread Group 1-5,text,true,,2626,493,90,90,http://192.168.56.101/group.php,40,0,0
1577992296808,39,get,200,OK,Thread Group 1-1,text,true,,2626,493,91,91,http://192.168.56.101/group.php,38,0,0
1577992296812,38,post,200,OK,Thread Group 1-11,text,true,,2513,633,91,91,http://192.168.56.101/group.php,38,0,0
1577992296823,27,get,200,OK,Thread Group 1-2,text,true,,2629,493,91,91,http://192.168.56.101/group.php,27,0,0
1577992296825,31,post,200,OK,Thread Group 1-9,text,true,,2408,694,93,93,http://192.168.56.101/group.php,31,0,0
1577992296799,58,get,200,OK,Thread Group 1-8,text,true,,2622,493,93,93,http://192.168.56.101/group.php,58,0,0
1577992296827,31,get,200,OK,Thread Group 1-7,text,true,,2629,493,93,93,http://192.168.56.101/group.php,31,0,0
1577992296831,30,get,200,OK,Thread Group 1-10,text,true,,2633,493,93,93,http://192.168.56.101/group.php,30,0,0
1577992296828,38,post,200,OK,Thread Group 1-3,text,true,,2408,694,94,94,http://192.168.56.101/group.php,38,0,0
1577992296839,32,get,200,OK,Thread Group 1-4,text,true,,2637,493,95,95,http://192.168.56.101/group.php,31,0,0
1577992296845,27,post,200,OK,Thread Group 1-5,text,true,,2513,633,95,95,http://192.168.56.101/group.php,27,0,0
1577992296844,34,get,200,OK,Thread Group 1-6,text,true,,2637,493,96,96,http://192.168.56.101/group.php,34,0,0
1577992296851,32,post,200,OK,Thread Group 1-11,text,true,,2408,694,98,98,http://192.168.56.101/group.php,32,0,0
1577992296847,40,post,200,OK,Thread Group 1-1,text,true,,2513,633,98,98,http://192.168.56.101/group.php,39,0,0
1577992296851,36,get,200,OK,Thread Group 1-2,text,true,,2641,493,98,98,http://192.168.56.101/group.php,36,0,0
1577992296861,29,post,200,OK,Thread Group 1-10,text,true,,2513,633,99,99,http://192.168.56.101/group.php,29,0,0
1577992296857,33,get,200,OK,Thread Group 1-9,text,true,,2641,493,99,99,http://192.168.56.101/group.php,33,0,0
1577992296857,37,post,200,OK,Thread Group 1-8,text,true,,2513,633,99,99,http://192.168.56.101/group.php,37,0,0
1577992296858,36,post,200,OK,Thread Group 1-7,text,true,,2513,633,99,99,http://192.168.56.101/group.php,33,0,0
1577992296871,34,get,200,OK,Thread Group 1-4,text,true,,2641,493,101,101,http://192.168.56.101/group.php,34,0,0
1577992296878,27,get,200,OK,Thread Group 1-6,text,true,,2641,493,101,101,http://192.168.56.101/group.php,27,0,0
1577992296883,25,get,200,OK,Thread Group 1-11,text,true,,2641,493,102,102,http://192.168.56.101/group.php,25,0,0
1577992296872,39,post,200,OK,Thread Group 1-5,text,true,,2408,694,102,102,http://192.168.56.101/group.php,39,0,0
1577992296887,31,post,200,OK,Thread Group 1-1,text,true,,2408,694,103,103,http://192.168.56.101/group.php,31,0,0
1577992296887,32,post,200,OK,Thread Group 1-2,text,true,,2513,633,104,104,http://192.168.56.101/group.php,32,0,0
1577992296890,34,post,200,OK,Thread Group 1-10,text,true,,2408,694,105,105,http://192.168.56.101/group.php,34,0,0
1577992296867,58,get,200,OK,Thread Group 1-3,text,true,,2641,493,105,105,http://192.168.56.101/group.php,58,0,0
1577992296890,37,get,200,OK,Thread Group 1-9,text,true,,2650,493,105,105,http://192.168.56.101/group.php,37,0,0
1577992296894,39,post,200,OK,Thread Group 1-8,text,true,,2408,694,107,107,http://192.168.56.101/group.php,39,0,0
1577992296905,31,post,200,OK,Thread Group 1-4,text,true,,2513,633,107,107,http://192.168.56.101/group.php,30,0,0
1577992296911,25,get,200,OK,Thread Group 1-5,text,true,,2657,493,107,107,http://192.168.56.101/group.php,25,0,0
1577992296906,32,post,200,OK,Thread Group 1-6,text,true,,2513,633,107,107,http://192.168.56.101/group.php,31,0,0
1577992296895,45,post,200,OK,Thread Group 1-7,text,true,,2408,694,107,107,http://192.168.56.101/group.php,45,0,0
1577992296919,31,get,200,OK,Thread Group 1-1,text,true,,2661,493,109,109,http://192.168.56.101/group.php,31,0,0
1577992296919,31,post,200,OK,Thread Group 1-2,text,true,,2408,694,109,109,http://192.168.56.101/group.php,31,0,0
1577992296925,30,get,200,OK,Thread Group 1-3,text,true,,2666,493,110,110,http://192.168.56.101/group.php,29,0,0
1577992296925,32,get,200,OK,Thread Group 1-10,text,true,,2666,493,111,111,http://192.168.56.101/group.php,32,0,0
1577992296927,33,post,200,OK,Thread Group 1-9,text,true,,2513,633,111,111,http://192.168.56.101/group.php,33,0,0
1577992296938,27,post,200,OK,Thread Group 1-6,text,true,,2408,694,112,112,http://192.168.56.101/group.php,27,0,0
1577992296909,56,get,200,OK,Thread Group 1-11,text,true,,2666,493,112,112,http://192.168.56.101/group.php,56,0,0
1577992296941,29,get,200,OK,Thread Group 1-7,text,true,,2670,493,112,112,http://192.168.56.101/group.php,29,0,0
1577992296937,35,get,200,OK,Thread Group 1-5,text,true,,2670,493,114,114,http://192.168.56.101/group.php,35,0,0
1577992296933,43,get,200,OK,Thread Group 1-8,text,true,,2670,493,114,114,http://192.168.56.101/group.php,43,0,0
1577992296936,40,post,200,OK,Thread Group 1-4,text,true,,2408,694,114,114,http://192.168.56.101/group.php,40,0,0
1577992296950,31,get,200,OK,Thread Group 1-2,text,true,,2674,493,114,114,http://192.168.56.101/group.php,31,0,0
1577992296950,32,get,200,OK,Thread Group 1-1,text,true,,2674,493,114,114,http://192.168.56.101/group.php,32,0,0
1577992296960,30,post,200,OK,Thread Group 1-9,text,true,,2408,694,116,116,http://192.168.56.101/group.php,30,0,0
1577992296966,31,post,200,OK,Thread Group 1-11,text,true,,2513,633,117,117,http://192.168.56.101/group.php,30,0,0
1577992296966,31,get,200,OK,Thread Group 1-6,text,true,,2678,493,117,117,http://192.168.56.101/group.php,31,0,0
1577992296957,41,get,200,OK,Thread Group 1-10,text,true,,2678,493,117,117,http://192.168.56.101/group.php,41,0,0
1577992296970,30,get,200,OK,Thread Group 1-7,text,true,,2678,493,117,117,http://192.168.56.101/group.php,30,0,0
1577992296955,46,post,200,OK,Thread Group 1-3,text,true,,2513,633,117,117,http://192.168.56.101/group.php,46,0,0
1577992296976,25,get,200,OK,Thread Group 1-8,text,true,,2678,493,117,117,http://192.168.56.101/group.php,25,0,0
1577992296976,29,get,200,OK,Thread Group 1-4,text,true,,2678,493,118,118,http://192.168.56.101/group.php,29,0,0
1577992296973,37,post,200,OK,Thread Group 1-5,text,true,,2513,633,119,119,http://192.168.56.101/group.php,37,0,0
1577992296982,33,post,200,OK,Thread Group 1-1,text,true,,2513,633,120,120,http://192.168.56.101/group.php,33,0,0
1577992296991,28,get,200,OK,Thread Group 1-9,text,true,,2678,493,120,120,http://192.168.56.101/group.php,28,0,0
1577992296982,38,get,200,OK,Thread Group 1-2,text,true,,2678,493,121,121,http://192.168.56.101/group.php,38,0,0
1577992296997,23,post,200,OK,Thread Group 1-11,text,true,,2408,694,121,121,http://192.168.56.101/group.php,23,0,0
1577992296998,28,post,200,OK,Thread Group 1-10,text,true,,2513,633,122,122,http://192.168.56.101/group.php,28,0,0
1577992297000,28,post,200,OK,Thread Group 1-7,text,true,,2513,633,122,122,http://192.168.56.101/group.php,28,0,0
1577992297005,28,get,200,OK,Thread Group 1-4,text,true,,2682,493,123,123,http://192.168.56.101/group.php,27,0,0
1577992297010,25,post,200,OK,Thread Group 1-5,text,true,,2408,694,123,123,http://192.168.56.101/group.php,24,0,0
1577992296998,37,get,200,OK,Thread Group 1-6,text,true,,2682,493,123,123,http://192.168.56.101/group.php,37,0,0
1577992297001,48,post,200,OK,Thread Group 1-3,text,true,,2408,694,126,126,http://192.168.56.101/group.php,48,0,0
1577992297002,50,post,200,OK,Thread Group 1-8,text,true,,2513,633,126,126,http://192.168.56.101/group.php,50,0,0
1577992297020,53,post,200,OK,Thread Group 1-2,text,true,,2513,633,130,130,http://192.168.56.101/group.php,53,0,0
1577992297028,49,post,200,OK,Thread Group 1-7,text,true,,2408,694,131,131,http://192.168.56.101/group.php,49,0,0
1577992297019,61,get,200,OK,Thread Group 1-9,text,true,,2689,493,131,131,http://192.168.56.101/group.php,61,0,0
1577992297020,62,get,200,OK,Thread Group 1-11,text,true,,2692,493,131,131,http://192.168.56.101/group.php,62,0,0
1577992297033,49,post,200,OK,Thread Group 1-4,text,true,,2513,633,131,131,http://192.168.56.101/group.php,49,0,0
1577992297049,39,get,200,OK,Thread Group 1-3,text,true,,2692,493,132,132,http://192.168.56.101/group.php,39,0,0
1577992297035,55,post,200,OK,Thread Group 1-6,text,true,,2513,633,133,133,http://192.168.56.101/group.php,55,0,0
1577992297027,73,post,200,OK,Thread Group 1-10,text,true,,2408,694,134,134,http://192.168.56.101/group.php,73,0,0
1577992297081,19,post,200,OK,Thread Group 1-9,text,true,,2513,633,134,134,http://192.168.56.101/group.php,19,0,0
1577992297083,23,post,200,OK,Thread Group 1-4,text,true,,2408,694,135,135,http://192.168.56.101/group.php,23,0,0
1577992297078,28,get,200,OK,Thread Group 1-7,text,true,,2692,493,135,135,http://192.168.56.101/group.php,28,0,0
1577992297073,34,post,200,OK,Thread Group 1-2,text,true,,2408,694,136,136,http://192.168.56.101/group.php,34,0,0
1577992297088,39,get,200,OK,Thread Group 1-3,text,true,,2705,493,140,140,http://192.168.56.101/group.php,39,0,0
1577992297100,32,get,200,OK,Thread Group 1-10,text,true,,2705,493,140,140,http://192.168.56.101/group.php,32,0,0
1577992297101,31,post,200,OK,Thread Group 1-9,text,true,,2408,694,140,140,http://192.168.56.101/group.php,31,0,0
